fips,date,year,month,day_of_week,d_date
31.0,2021-02-26,2021,2,4,20210226
33.0,2021-02-26,2021,2,4,20210226
34.0,2021-02-26,2021,2,4,20210226
35.0,2021-02-26,2021,2,4,20210226
32.0,2021-02-26,2021,2,4,20210226
36.0,2021-02-26,2021,2,4,20210226
39.0,2021-02-26,2021,2,4,20210226
40.0,2021-02-26,2021,2,4,20210226
41.0,2021-02-26,2021,2,4,20210226
42.0,2021-02-26,2021,2,4,20210226
72.0,2021-02-26,2021,2,4,20210226
44.0,2021-02-26,2021,2,4,20210226
45.0,2021-02-26,2021,2,4,20210226
46.0,2021-02-26,2021,2,4,20210226
47.0,2021-02-26,2021,2,4,20210226
48.0,2021-02-26,2021,2,4,20210226
49.0,2021-02-26,2021,2,4,20210226
51.0,2021-02-26,2021,2,4,20210226
78.0,2021-02-26,2021,2,4,20210226
50.0,2021-02-26,2021,2,4,20210226
53.0,2021-02-26,2021,2,4,20210226
55.0,2021-02-26,2021,2,4,20210226
54.0,2021-02-26,2021,2,4,20210226
56.0,2021-02-26,2021,2,4,20210226
2.0,2021-02-25,2021,2,3,20210225
1.0,2021-02-25,2021,2,3,20210225
5.0,2021-02-25,2021,2,3,20210225
60.0,2021-02-25,2021,2,3,20210225
4.0,2021-02-25,2021,2,3,20210225
6.0,2021-02-25,2021,2,3,20210225
8.0,2021-02-25,2021,2,3,20210225
9.0,2021-02-25,2021,2,3,20210225
11.0,2021-02-25,2021,2,3,20210225
10.0,2021-02-25,2021,2,3,20210225
12.0,2021-02-25,2021,2,3,20210225
13.0,2021-02-25,2021,2,3,20210225
66.0,2021-02-25,2021,2,3,20210225
15.0,2021-02-25,2021,2,3,20210225
19.0,2021-02-25,2021,2,3,20210225
16.0,2021-02-25,2021,2,3,20210225
17.0,2021-02-25,2021,2,3,20210225
18.0,2021-02-25,2021,2,3,20210225
20.0,2021-02-25,2021,2,3,20210225
21.0,2021-02-25,2021,2,3,20210225
22.0,2021-02-25,2021,2,3,20210225
25.0,2021-02-25,2021,2,3,20210225
24.0,2021-02-25,2021,2,3,20210225
23.0,2021-02-25,2021,2,3,20210225
26.0,2021-02-25,2021,2,3,20210225
27.0,2021-02-25,2021,2,3,20210225
29.0,2021-02-25,2021,2,3,20210225
69.0,2021-02-25,2021,2,3,20210225
28.0,2021-02-25,2021,2,3,20210225
30.0,2021-02-25,2021,2,3,20210225
37.0,2021-02-25,2021,2,3,20210225
38.0,2021-02-25,2021,2,3,20210225
31.0,2021-02-25,2021,2,3,20210225
33.0,2021-02-25,2021,2,3,20210225
34.0,2021-02-25,2021,2,3,20210225
35.0,2021-02-25,2021,2,3,20210225
32.0,2021-02-25,2021,2,3,20210225
36.0,2021-02-25,2021,2,3,20210225
39.0,2021-02-25,2021,2,3,20210225
40.0,2021-02-25,2021,2,3,20210225
41.0,2021-02-25,2021,2,3,20210225
42.0,2021-02-25,2021,2,3,20210225
72.0,2021-02-25,2021,2,3,20210225
44.0,2021-02-25,2021,2,3,20210225
45.0,2021-02-25,2021,2,3,20210225
46.0,2021-02-25,2021,2,3,20210225
47.0,2021-02-25,2021,2,3,20210225
48.0,2021-02-25,2021,2,3,20210225
49.0,2021-02-25,2021,2,3,20210225
51.0,2021-02-25,2021,2,3,20210225
78.0,2021-02-25,2021,2,3,20210225
50.0,2021-02-25,2021,2,3,20210225
53.0,2021-02-25,2021,2,3,20210225
55.0,2021-02-25,2021,2,3,20210225
54.0,2021-02-25,2021,2,3,20210225
56.0,2021-02-25,2021,2,3,20210225
2.0,2021-02-24,2021,2,2,20210224
1.0,2021-02-24,2021,2,2,20210224
5.0,2021-02-24,2021,2,2,20210224
60.0,2021-02-24,2021,2,2,20210224
4.0,2021-02-24,2021,2,2,20210224
6.0,2021-02-24,2021,2,2,20210224
8.0,2021-02-24,2021,2,2,20210224
9.0,2021-02-24,2021,2,2,20210224
11.0,2021-02-24,2021,2,2,20210224
10.0,2021-02-24,2021,2,2,20210224
12.0,2021-02-24,2021,2,2,20210224
13.0,2021-02-24,2021,2,2,20210224
66.0,2021-02-24,2021,2,2,20210224
15.0,2021-02-24,2021,2,2,20210224
19.0,2021-02-24,2021,2,2,20210224
16.0,2021-02-24,2021,2,2,20210224
17.0,2021-02-24,2021,2,2,20210224
18.0,2021-02-24,2021,2,2,20210224
20.0,2021-02-24,2021,2,2,20210224
21.0,2021-02-24,2021,2,2,20210224
22.0,2021-02-24,2021,2,2,20210224
25.0,2021-02-24,2021,2,2,20210224
24.0,2021-02-24,2021,2,2,20210224
23.0,2021-02-24,2021,2,2,20210224
26.0,2021-02-24,2021,2,2,20210224
27.0,2021-02-24,2021,2,2,20210224
29.0,2021-02-24,2021,2,2,20210224
69.0,2021-02-24,2021,2,2,20210224
28.0,2021-02-24,2021,2,2,20210224
30.0,2021-02-24,2021,2,2,20210224
37.0,2021-02-24,2021,2,2,20210224
38.0,2021-02-24,2021,2,2,20210224
31.0,2021-02-24,2021,2,2,20210224
33.0,2021-02-24,2021,2,2,20210224
34.0,2021-02-24,2021,2,2,20210224
35.0,2021-02-24,2021,2,2,20210224
32.0,2021-02-24,2021,2,2,20210224
36.0,2021-02-24,2021,2,2,20210224
39.0,2021-02-24,2021,2,2,20210224
40.0,2021-02-24,2021,2,2,20210224
41.0,2021-02-24,2021,2,2,20210224
42.0,2021-02-24,2021,2,2,20210224
72.0,2021-02-24,2021,2,2,20210224
44.0,2021-02-24,2021,2,2,20210224
45.0,2021-02-24,2021,2,2,20210224
46.0,2021-02-24,2021,2,2,20210224
47.0,2021-02-24,2021,2,2,20210224
48.0,2021-02-24,2021,2,2,20210224
49.0,2021-02-24,2021,2,2,20210224
51.0,2021-02-24,2021,2,2,20210224
78.0,2021-02-24,2021,2,2,20210224
50.0,2021-02-24,2021,2,2,20210224
53.0,2021-02-24,2021,2,2,20210224
55.0,2021-02-24,2021,2,2,20210224
54.0,2021-02-24,2021,2,2,20210224
56.0,2021-02-24,2021,2,2,20210224
2.0,2021-02-23,2021,2,1,20210223
1.0,2021-02-23,2021,2,1,20210223
5.0,2021-02-23,2021,2,1,20210223
60.0,2021-02-23,2021,2,1,20210223
4.0,2021-02-23,2021,2,1,20210223
6.0,2021-02-23,2021,2,1,20210223
8.0,2021-02-23,2021,2,1,20210223
9.0,2021-02-23,2021,2,1,20210223
11.0,2021-02-23,2021,2,1,20210223
10.0,2021-02-23,2021,2,1,20210223
12.0,2021-02-23,2021,2,1,20210223
13.0,2021-02-23,2021,2,1,20210223
66.0,2021-02-23,2021,2,1,20210223
15.0,2021-02-23,2021,2,1,20210223
19.0,2021-02-23,2021,2,1,20210223
16.0,2021-02-23,2021,2,1,20210223
17.0,2021-02-23,2021,2,1,20210223
18.0,2021-02-23,2021,2,1,20210223
20.0,2021-02-23,2021,2,1,20210223
21.0,2021-02-23,2021,2,1,20210223
22.0,2021-02-23,2021,2,1,20210223
25.0,2021-02-23,2021,2,1,20210223
24.0,2021-02-23,2021,2,1,20210223
23.0,2021-02-23,2021,2,1,20210223
26.0,2021-02-23,2021,2,1,20210223
27.0,2021-02-23,2021,2,1,20210223
29.0,2021-02-23,2021,2,1,20210223
69.0,2021-02-23,2021,2,1,20210223
28.0,2021-02-23,2021,2,1,20210223
30.0,2021-02-23,2021,2,1,20210223
37.0,2021-02-23,2021,2,1,20210223
38.0,2021-02-23,2021,2,1,20210223
31.0,2021-02-23,2021,2,1,20210223
33.0,2021-02-23,2021,2,1,20210223
34.0,2021-02-23,2021,2,1,20210223
35.0,2021-02-23,2021,2,1,20210223
32.0,2021-02-23,2021,2,1,20210223
36.0,2021-02-23,2021,2,1,20210223
39.0,2021-02-23,2021,2,1,20210223
40.0,2021-02-23,2021,2,1,20210223
41.0,2021-02-23,2021,2,1,20210223
42.0,2021-02-23,2021,2,1,20210223
72.0,2021-02-23,2021,2,1,20210223
44.0,2021-02-23,2021,2,1,20210223
45.0,2021-02-23,2021,2,1,20210223
46.0,2021-02-23,2021,2,1,20210223
47.0,2021-02-23,2021,2,1,20210223
48.0,2021-02-23,2021,2,1,20210223
49.0,2021-02-23,2021,2,1,20210223
51.0,2021-02-23,2021,2,1,20210223
78.0,2021-02-23,2021,2,1,20210223
50.0,2021-02-23,2021,2,1,20210223
53.0,2021-02-23,2021,2,1,20210223
55.0,2021-02-23,2021,2,1,20210223
54.0,2021-02-23,2021,2,1,20210223
56.0,2021-02-23,2021,2,1,20210223
2.0,2021-02-22,2021,2,0,20210222
1.0,2021-02-22,2021,2,0,20210222
5.0,2021-02-22,2021,2,0,20210222
60.0,2021-02-22,2021,2,0,20210222
4.0,2021-02-22,2021,2,0,20210222
6.0,2021-02-22,2021,2,0,20210222
8.0,2021-02-22,2021,2,0,20210222
9.0,2021-02-22,2021,2,0,20210222
11.0,2021-02-22,2021,2,0,20210222
10.0,2021-02-22,2021,2,0,20210222
12.0,2021-02-22,2021,2,0,20210222
13.0,2021-02-22,2021,2,0,20210222
66.0,2021-02-22,2021,2,0,20210222
15.0,2021-02-22,2021,2,0,20210222
19.0,2021-02-22,2021,2,0,20210222
16.0,2021-02-22,2021,2,0,20210222
17.0,2021-02-22,2021,2,0,20210222
18.0,2021-02-22,2021,2,0,20210222
20.0,2021-02-22,2021,2,0,20210222
21.0,2021-02-22,2021,2,0,20210222
22.0,2021-02-22,2021,2,0,20210222
25.0,2021-02-22,2021,2,0,20210222
24.0,2021-02-22,2021,2,0,20210222
23.0,2021-02-22,2021,2,0,20210222
26.0,2021-02-22,2021,2,0,20210222
27.0,2021-02-22,2021,2,0,20210222
29.0,2021-02-22,2021,2,0,20210222
69.0,2021-02-22,2021,2,0,20210222
28.0,2021-02-22,2021,2,0,20210222
30.0,2021-02-22,2021,2,0,20210222
37.0,2021-02-22,2021,2,0,20210222
38.0,2021-02-22,2021,2,0,20210222
31.0,2021-02-22,2021,2,0,20210222
33.0,2021-02-22,2021,2,0,20210222
34.0,2021-02-22,2021,2,0,20210222
35.0,2021-02-22,2021,2,0,20210222
32.0,2021-02-22,2021,2,0,20210222
36.0,2021-02-22,2021,2,0,20210222
39.0,2021-02-22,2021,2,0,20210222
40.0,2021-02-22,2021,2,0,20210222
41.0,2021-02-22,2021,2,0,20210222
42.0,2021-02-22,2021,2,0,20210222
72.0,2021-02-22,2021,2,0,20210222
44.0,2021-02-22,2021,2,0,20210222
45.0,2021-02-22,2021,2,0,20210222
46.0,2021-02-22,2021,2,0,20210222
47.0,2021-02-22,2021,2,0,20210222
48.0,2021-02-22,2021,2,0,20210222
49.0,2021-02-22,2021,2,0,20210222
51.0,2021-02-22,2021,2,0,20210222
78.0,2021-02-22,2021,2,0,20210222
50.0,2021-02-22,2021,2,0,20210222
53.0,2021-02-22,2021,2,0,20210222
55.0,2021-02-22,2021,2,0,20210222
54.0,2021-02-22,2021,2,0,20210222
56.0,2021-02-22,2021,2,0,20210222
2.0,2021-02-21,2021,2,6,20210221
1.0,2021-02-21,2021,2,6,20210221
5.0,2021-02-21,2021,2,6,20210221
60.0,2021-02-21,2021,2,6,20210221
4.0,2021-02-21,2021,2,6,20210221
6.0,2021-02-21,2021,2,6,20210221
8.0,2021-02-21,2021,2,6,20210221
9.0,2021-02-21,2021,2,6,20210221
11.0,2021-02-21,2021,2,6,20210221
10.0,2021-02-21,2021,2,6,20210221
12.0,2021-02-21,2021,2,6,20210221
13.0,2021-02-21,2021,2,6,20210221
66.0,2021-02-21,2021,2,6,20210221
15.0,2021-02-21,2021,2,6,20210221
19.0,2021-02-21,2021,2,6,20210221
16.0,2021-02-21,2021,2,6,20210221
17.0,2021-02-21,2021,2,6,20210221
18.0,2021-02-21,2021,2,6,20210221
20.0,2021-02-21,2021,2,6,20210221
21.0,2021-02-21,2021,2,6,20210221
22.0,2021-02-21,2021,2,6,20210221
25.0,2021-02-21,2021,2,6,20210221
24.0,2021-02-21,2021,2,6,20210221
23.0,2021-02-21,2021,2,6,20210221
26.0,2021-02-21,2021,2,6,20210221
27.0,2021-02-21,2021,2,6,20210221
29.0,2021-02-21,2021,2,6,20210221
69.0,2021-02-21,2021,2,6,20210221
28.0,2021-02-21,2021,2,6,20210221
30.0,2021-02-21,2021,2,6,20210221
37.0,2021-02-21,2021,2,6,20210221
38.0,2021-02-21,2021,2,6,20210221
31.0,2021-02-21,2021,2,6,20210221
33.0,2021-02-21,2021,2,6,20210221
34.0,2021-02-21,2021,2,6,20210221
35.0,2021-02-21,2021,2,6,20210221
32.0,2021-02-21,2021,2,6,20210221
36.0,2021-02-21,2021,2,6,20210221
39.0,2021-02-21,2021,2,6,20210221
40.0,2021-02-21,2021,2,6,20210221
41.0,2021-02-21,2021,2,6,20210221
42.0,2021-02-21,2021,2,6,20210221
72.0,2021-02-21,2021,2,6,20210221
44.0,2021-02-21,2021,2,6,20210221
45.0,2021-02-21,2021,2,6,20210221
46.0,2021-02-21,2021,2,6,20210221
47.0,2021-02-21,2021,2,6,20210221
48.0,2021-02-21,2021,2,6,20210221
49.0,2021-02-21,2021,2,6,20210221
51.0,2021-02-21,2021,2,6,20210221
78.0,2021-02-21,2021,2,6,20210221
50.0,2021-02-21,2021,2,6,20210221
53.0,2021-02-21,2021,2,6,20210221
55.0,2021-02-21,2021,2,6,20210221
54.0,2021-02-21,2021,2,6,20210221
56.0,2021-02-21,2021,2,6,20210221
2.0,2021-02-20,2021,2,5,20210220
1.0,2021-02-20,2021,2,5,20210220
5.0,2021-02-20,2021,2,5,20210220
60.0,2021-02-20,2021,2,5,20210220
4.0,2021-02-20,2021,2,5,20210220
6.0,2021-02-20,2021,2,5,20210220
8.0,2021-02-20,2021,2,5,20210220
9.0,2021-02-20,2021,2,5,20210220
11.0,2021-02-20,2021,2,5,20210220
10.0,2021-02-20,2021,2,5,20210220
12.0,2021-02-20,2021,2,5,20210220
13.0,2021-02-20,2021,2,5,20210220
66.0,2021-02-20,2021,2,5,20210220
15.0,2021-02-20,2021,2,5,20210220
19.0,2021-02-20,2021,2,5,20210220
16.0,2021-02-20,2021,2,5,20210220
17.0,2021-02-20,2021,2,5,20210220
18.0,2021-02-20,2021,2,5,20210220
20.0,2021-02-20,2021,2,5,20210220
21.0,2021-02-20,2021,2,5,20210220
22.0,2021-02-20,2021,2,5,20210220
25.0,2021-02-20,2021,2,5,20210220
24.0,2021-02-20,2021,2,5,20210220
23.0,2021-02-20,2021,2,5,20210220
26.0,2021-02-20,2021,2,5,20210220
27.0,2021-02-20,2021,2,5,20210220
29.0,2021-02-20,2021,2,5,20210220
69.0,2021-02-20,2021,2,5,20210220
28.0,2021-02-20,2021,2,5,20210220
30.0,2021-02-20,2021,2,5,20210220
37.0,2021-02-20,2021,2,5,20210220
38.0,2021-02-20,2021,2,5,20210220
31.0,2021-02-20,2021,2,5,20210220
33.0,2021-02-20,2021,2,5,20210220
34.0,2021-02-20,2021,2,5,20210220
35.0,2021-02-20,2021,2,5,20210220
32.0,2021-02-20,2021,2,5,20210220
36.0,2021-02-20,2021,2,5,20210220
39.0,2021-02-20,2021,2,5,20210220
40.0,2021-02-20,2021,2,5,20210220
41.0,2021-02-20,2021,2,5,20210220
42.0,2021-02-20,2021,2,5,20210220
72.0,2021-02-20,2021,2,5,20210220
44.0,2021-02-20,2021,2,5,20210220
45.0,2021-02-20,2021,2,5,20210220
46.0,2021-02-20,2021,2,5,20210220
47.0,2021-02-20,2021,2,5,20210220
48.0,2021-02-20,2021,2,5,20210220
49.0,2021-02-20,2021,2,5,20210220
51.0,2021-02-20,2021,2,5,20210220
78.0,2021-02-20,2021,2,5,20210220
50.0,2021-02-20,2021,2,5,20210220
53.0,2021-02-20,2021,2,5,20210220
55.0,2021-02-20,2021,2,5,20210220
54.0,2021-02-20,2021,2,5,20210220
56.0,2021-02-20,2021,2,5,20210220
2.0,2021-02-19,2021,2,4,20210219
1.0,2021-02-19,2021,2,4,20210219
5.0,2021-02-19,2021,2,4,20210219
60.0,2021-02-19,2021,2,4,20210219
4.0,2021-02-19,2021,2,4,20210219
6.0,2021-02-19,2021,2,4,20210219
8.0,2021-02-19,2021,2,4,20210219
9.0,2021-02-19,2021,2,4,20210219
11.0,2021-02-19,2021,2,4,20210219
10.0,2021-02-19,2021,2,4,20210219
12.0,2021-02-19,2021,2,4,20210219
13.0,2021-02-19,2021,2,4,20210219
66.0,2021-02-19,2021,2,4,20210219
15.0,2021-02-19,2021,2,4,20210219
19.0,2021-02-19,2021,2,4,20210219
16.0,2021-02-19,2021,2,4,20210219
17.0,2021-02-19,2021,2,4,20210219
18.0,2021-02-19,2021,2,4,20210219
20.0,2021-02-19,2021,2,4,20210219
21.0,2021-02-19,2021,2,4,20210219
22.0,2021-02-19,2021,2,4,20210219
25.0,2021-02-19,2021,2,4,20210219
24.0,2021-02-19,2021,2,4,20210219
23.0,2021-02-19,2021,2,4,20210219
26.0,2021-02-19,2021,2,4,20210219
27.0,2021-02-19,2021,2,4,20210219
29.0,2021-02-19,2021,2,4,20210219
69.0,2021-02-19,2021,2,4,20210219
28.0,2021-02-19,2021,2,4,20210219
30.0,2021-02-19,2021,2,4,20210219
37.0,2021-02-19,2021,2,4,20210219
38.0,2021-02-19,2021,2,4,20210219
31.0,2021-02-19,2021,2,4,20210219
33.0,2021-02-19,2021,2,4,20210219
34.0,2021-02-19,2021,2,4,20210219
35.0,2021-02-19,2021,2,4,20210219
32.0,2021-02-19,2021,2,4,20210219
36.0,2021-02-19,2021,2,4,20210219
39.0,2021-02-19,2021,2,4,20210219
40.0,2021-02-19,2021,2,4,20210219
41.0,2021-02-19,2021,2,4,20210219
42.0,2021-02-19,2021,2,4,20210219
72.0,2021-02-19,2021,2,4,20210219
44.0,2021-02-19,2021,2,4,20210219
45.0,2021-02-19,2021,2,4,20210219
46.0,2021-02-19,2021,2,4,20210219
47.0,2021-02-19,2021,2,4,20210219
48.0,2021-02-19,2021,2,4,20210219
49.0,2021-02-19,2021,2,4,20210219
51.0,2021-02-19,2021,2,4,20210219
78.0,2021-02-19,2021,2,4,20210219
50.0,2021-02-19,2021,2,4,20210219
53.0,2021-02-19,2021,2,4,20210219
55.0,2021-02-19,2021,2,4,20210219
54.0,2021-02-19,2021,2,4,20210219
56.0,2021-02-19,2021,2,4,20210219
2.0,2021-02-18,2021,2,3,20210218
1.0,2021-02-18,2021,2,3,20210218
5.0,2021-02-18,2021,2,3,20210218
60.0,2021-02-18,2021,2,3,20210218
4.0,2021-02-18,2021,2,3,20210218
6.0,2021-02-18,2021,2,3,20210218
8.0,2021-02-18,2021,2,3,20210218
9.0,2021-02-18,2021,2,3,20210218
11.0,2021-02-18,2021,2,3,20210218
10.0,2021-02-18,2021,2,3,20210218
12.0,2021-02-18,2021,2,3,20210218
13.0,2021-02-18,2021,2,3,20210218
66.0,2021-02-18,2021,2,3,20210218
15.0,2021-02-18,2021,2,3,20210218
19.0,2021-02-18,2021,2,3,20210218
16.0,2021-02-18,2021,2,3,20210218
17.0,2021-02-18,2021,2,3,20210218
18.0,2021-02-18,2021,2,3,20210218
20.0,2021-02-18,2021,2,3,20210218
21.0,2021-02-18,2021,2,3,20210218
22.0,2021-02-18,2021,2,3,20210218
25.0,2021-02-18,2021,2,3,20210218
24.0,2021-02-18,2021,2,3,20210218
23.0,2021-02-18,2021,2,3,20210218
26.0,2021-02-18,2021,2,3,20210218
27.0,2021-02-18,2021,2,3,20210218
29.0,2021-02-18,2021,2,3,20210218
69.0,2021-02-18,2021,2,3,20210218
28.0,2021-02-18,2021,2,3,20210218
30.0,2021-02-18,2021,2,3,20210218
37.0,2021-02-18,2021,2,3,20210218
38.0,2021-02-18,2021,2,3,20210218
31.0,2021-02-18,2021,2,3,20210218
33.0,2021-02-18,2021,2,3,20210218
34.0,2021-02-18,2021,2,3,20210218
35.0,2021-02-18,2021,2,3,20210218
32.0,2021-02-18,2021,2,3,20210218
36.0,2021-02-18,2021,2,3,20210218
39.0,2021-02-18,2021,2,3,20210218
40.0,2021-02-18,2021,2,3,20210218
41.0,2021-02-18,2021,2,3,20210218
42.0,2021-02-18,2021,2,3,20210218
72.0,2021-02-18,2021,2,3,20210218
44.0,2021-02-18,2021,2,3,20210218
45.0,2021-02-18,2021,2,3,20210218
46.0,2021-02-18,2021,2,3,20210218
47.0,2021-02-18,2021,2,3,20210218
48.0,2021-02-18,2021,2,3,20210218
49.0,2021-02-18,2021,2,3,20210218
51.0,2021-02-18,2021,2,3,20210218
78.0,2021-02-18,2021,2,3,20210218
50.0,2021-02-18,2021,2,3,20210218
53.0,2021-02-18,2021,2,3,20210218
55.0,2021-02-18,2021,2,3,20210218
54.0,2021-02-18,2021,2,3,20210218
56.0,2021-02-18,2021,2,3,20210218
2.0,2021-02-17,2021,2,2,20210217
1.0,2021-02-17,2021,2,2,20210217
5.0,2021-02-17,2021,2,2,20210217
60.0,2021-02-17,2021,2,2,20210217
4.0,2021-02-17,2021,2,2,20210217
6.0,2021-02-17,2021,2,2,20210217
8.0,2021-02-17,2021,2,2,20210217
9.0,2021-02-17,2021,2,2,20210217
11.0,2021-02-17,2021,2,2,20210217
10.0,2021-02-17,2021,2,2,20210217
12.0,2021-02-17,2021,2,2,20210217
13.0,2021-02-17,2021,2,2,20210217
66.0,2021-02-17,2021,2,2,20210217
15.0,2021-02-17,2021,2,2,20210217
19.0,2021-02-17,2021,2,2,20210217
16.0,2021-02-17,2021,2,2,20210217
17.0,2021-02-17,2021,2,2,20210217
18.0,2021-02-17,2021,2,2,20210217
20.0,2021-02-17,2021,2,2,20210217
21.0,2021-02-17,2021,2,2,20210217
22.0,2021-02-17,2021,2,2,20210217
25.0,2021-02-17,2021,2,2,20210217
24.0,2021-02-17,2021,2,2,20210217
23.0,2021-02-17,2021,2,2,20210217
26.0,2021-02-17,2021,2,2,20210217
27.0,2021-02-17,2021,2,2,20210217
29.0,2021-02-17,2021,2,2,20210217
69.0,2021-02-17,2021,2,2,20210217
28.0,2021-02-17,2021,2,2,20210217
30.0,2021-02-17,2021,2,2,20210217
37.0,2021-02-17,2021,2,2,20210217
38.0,2021-02-17,2021,2,2,20210217
31.0,2021-02-17,2021,2,2,20210217
33.0,2021-02-17,2021,2,2,20210217
34.0,2021-02-17,2021,2,2,20210217
35.0,2021-02-17,2021,2,2,20210217
32.0,2021-02-17,2021,2,2,20210217
36.0,2021-02-17,2021,2,2,20210217
39.0,2021-02-17,2021,2,2,20210217
40.0,2021-02-17,2021,2,2,20210217
41.0,2021-02-17,2021,2,2,20210217
42.0,2021-02-17,2021,2,2,20210217
72.0,2021-02-17,2021,2,2,20210217
44.0,2021-02-17,2021,2,2,20210217
45.0,2021-02-17,2021,2,2,20210217
46.0,2021-02-17,2021,2,2,20210217
47.0,2021-02-17,2021,2,2,20210217
48.0,2021-02-17,2021,2,2,20210217
49.0,2021-02-17,2021,2,2,20210217
51.0,2021-02-17,2021,2,2,20210217
78.0,2021-02-17,2021,2,2,20210217
50.0,2021-02-17,2021,2,2,20210217
53.0,2021-02-17,2021,2,2,20210217
55.0,2021-02-17,2021,2,2,20210217
54.0,2021-02-17,2021,2,2,20210217
56.0,2021-02-17,2021,2,2,20210217
2.0,2021-02-16,2021,2,1,20210216
1.0,2021-02-16,2021,2,1,20210216
5.0,2021-02-16,2021,2,1,20210216
60.0,2021-02-16,2021,2,1,20210216
4.0,2021-02-16,2021,2,1,20210216
6.0,2021-02-16,2021,2,1,20210216
8.0,2021-02-16,2021,2,1,20210216
9.0,2021-02-16,2021,2,1,20210216
11.0,2021-02-16,2021,2,1,20210216
